campaign,tool,lot,wafer,depth_nm,nonuniformity_pct,cd_error_nm,particle_defect,good,pressure_mtorr,reflected_power_w,flow_sccm,endpoint_s,vibration_mm_s,cycle_s,wear_index,truth_age,truth_fault
7,ETCH-01,102,3,483.4701406515126,1.9498008429867,1.4923291330303665,False,True,35.04893150380035,33.241393789276444,50.13193778876388,126.46165209635717,1.350914700985962,165.0,1.2,0.7385134736987518,none
7,ETCH-01,102,4,481.9725547917698,2.036749239826328,0.9670932773069242,False,True,35.082824599538135,31.46521332760012,49.89908077660797,125.4547221536917,1.5050708031650872,165.0,1.2,0.7385134736987518,none
7,ETCH-01,103,0,482.11269841362576,1.990387033321974,0.5966268492237203,False,True,34.991306179145745,30.900005335350535,49.75270905813708,124.66402215015405,1.3524653705869034,165.0,1.2,0.7545549203460851,none
7,ETCH-01,103,1,477.2853814229142,2.0796771981362254,1.853817775509591,False,False,34.90439472202162,29.978940629745438,50.164639793220886,124.08536449332094,1.3658919326481225,165.0,1.2,0.7545549203460851,none
7,ETCH-01,103,2,480.33403549770065,2.186149759811711,1.5076383116781003,True,False,35.07584102237214,32.17295229725007,49.769669999792754,124.02635428363935,1.1618319125765995,165.0,1.2,0.7545549203460851,none
7,ETCH-01,103,3,479.29565891652,2.1243718785663175,1.952977680544237,False,False,35.090201815582326,28.97916683654746,49.781896594376974,123.78759297232905,1.5005115738781627,165.0,1.2,0.7545549203460851,none
7,ETCH-01,103,4,476.5219155021587,2.0425927771771284,2.4258555906151513,True,False,34.95669089439023,28.772359697953494,50.21678138767554,125.23020426664294,1.3713712641260676,165.0,1.2,0.7545549203460851,none
7,ETCH-01,104,0,484.3042973321286,1.9894514846504918,2.3584383233483903,False,True,35.15776484160815,32.044654002825524,49.57393896487262,125.44363838974866,1.5097135053424018,165.0,1.2,0.7718441135241695,none
7,ETCH-01,104,1,477.8310919786537,1.9405073930994239,0.9499509088596257,False,False,35.04903458047107,32.1241940783582,50.391556834814466,123.24352213249007,1.2830109384746302,165.0,1.2,0.7718441135241695,none
7,ETCH-01,104,2,482.2618894853337,1.9060563877615264,2.033223467209395,False,True,34.9152600539878,27.66238983171806,50.060163662489316,127.19332842981169,1.4115216340511973,165.0,1.2,0.7718441135241695,none
7,ETCH-01,104,3,483.310399293412,2.187249456560065,2.6560230969722443,False,True,34.892045835738365,30.17764059354466,50.607209296043685,125.6429982739665,1.350221306580204,165.0,1.2,0.7718441135241695,none
7,ETCH-01,104,4,484.03911217460865,2.244239555740406,1.8746278459638892,False,True,34.785006789530364,29.06721199942332,49.44697182710775,125.2928644206064,1.5715191215210145,165.0,1.2,0.7718441135241695,none
7,ETCH-01,105,0,485.4912601300581,2.24444234653834,2.0965913078301868,True,False,34.923645559969096,38.1954945748295,48.670714701796015,125.37983511290032,1.4765841620706872,165.0,1.2,0.7848137892274654,none
7,ETCH-01,105,1,477.5018484293745,2.072891634003251,0.911261852996565,False,False,35.15868367447989,31.36409801356329,50.045525154811365,124.28995552874399,1.550565739034542,165.0,1.2,0.7848137892274654,none
7,ETCH-01,105,2,485.7823059883597,2.0366746329011542,1.548632439722043,False,True,34.7967497233123,33.257921910264606,50.356141058813925,124.18828445172285,1.6496239709143823,165.0,1.2,0.7848137892274654,none
7,ETCH-01,105,3,480.1140691341253,1.9862306526506524,2.0040422707110137,False,True,35.07611044703434,36.33934497250449,49.82222747379528,124.60247508256552,1.5392504819072295,165.0,1.2,0.7848137892274654,none
7,ETCH-01,105,4,483.4353858609985,2.0469813099180207,2.2982582415708515,False,True,35.00509115300964,29.959964621612137,49.34003833257086,123.99021013857265,1.4712410875537922,165.0,1.2,0.7848137892274654,none
7,ETCH-01,106,0,481.75938201983877,2.1760248225048353,2.715030922717591,False,True,35.21697982762238,32.17591407383623,50.15253093310675,124.33744640937293,1.498436252121386,165.0,1.2,0.8078935225862063,none
7,ETCH-01,106,1,486.24616698384654,2.232331877310185,1.2111661824196975,False,True,35.15042135030993,27.41357211130546,50.12987027827515,126.37746361579879,1.505914073888679,165.0,1.2,0.8078935225862063,none
7,ETCH-01,106,2,473.9172760454557,2.0949070854946488,2.7399228979379777,False,False,35.01162513734751,30.66504519636269,49.90382335792643,125.92117945223244,1.5086748607320513,165.0,1.2,0.8078935225862063,none
7,ETCH-01,106,3,483.1216845238982,2.2075223368648262,1.1605923812805439,False,True,35.07968858243313,30.58391535418779,50.246492635253404,124.86636806988022,1.5008965683336657,165.0,1.2,0.8078935225862063,none
7,ETCH-01,106,4,484.3886800640096,2.0854151358188173,1.2669329115274819,False,True,35.098129097060806,29.374711043610436,49.62701654511137,123.92731470614989,1.6292763596477007,165.0,1.2,0.8078935225862063,none
7,ETCH-01,107,0,477.66509047230215,2.1874193472919865,1.5544213920590755,False,False,35.10557445759902,34.90504330545909,50.246872330157515,125.05352339184442,1.7682061090319312,165.0,1.2,0.8231022739541952,none
7,ETCH-01,107,1,480.22272313795816,2.1716278088024756,1.6303009173246181,False,True,35.17738469670634,32.568072536969375,49.61645760586678,127.59883208856097,1.4394371930296253,165.0,1.2,0.8231022739541952,none
7,ETCH-01,107,2,480.0508933406686,1.967607299471111,2.4261570443062968,False,True,35.08145739376057,34.15194765633617,49.90898983324288,125.10966719242253,1.669987828295459,165.0,1.2,0.8231022739541952,none
7,ETCH-01,107,3,480.6080467030102,2.114024717696916,1.8949420523908371,False,True,35.108705837352325,35.451299766100774,50.052195475140536,126.0338354959924,1.495271695948103,165.0,1.2,0.8231022739541952,none
7,ETCH-01,107,4,479.3376823386539,1.8850851293715891,1.8541418443569022,False,False,34.94807788918977,35.35163800269228,50.18447560215795,124.68001346285226,1.4294226687587455,165.0,1.2,0.8231022739541952,none
7,ETCH-01,108,0,481.5918284382335,2.167784737773276,2.376823727761565,False,True,35.136374535615865,33.64073914495939,50.0499156611013,124.51882461123327,1.4879694978719045,165.0,1.2,0.8439787428272043,none
7,ETCH-01,108,1,477.2956644011514,2.1030414974757337,2.062690598585651,False,False,34.89913763030951,37.335459387713094,49.622817200821764,124.5690500171088,1.432777288137998,165.0,1.2,0.8439787428272043,none
7,ETCH-01,108,2,478.34995505939673,2.1581484626334295,1.8575233101016306,False,False,35.03550225923659,30.90482175872787,49.59864566314975,124.95075830712308,1.5234568220133238,165.0,1.2,0.8439787428272043,none
7,ETCH-01,108,3,480.605552024617,2.194372815327819,1.864291774201338,False,True,35.14705969802744,33.503366374771375,50.312257808844436,126.07912750998517,1.4659115116506523,165.0,1.2,0.8439787428272043,none
7,ETCH-01,108,4,479.00112164134924,2.0544966948065877,1.6143576541953104,False,False,34.97971294601768,33.972880007561024,49.577646167023616,125.21291738081281,1.686276577881865,165.0,1.2,0.8439787428272043,none
7,ETCH-01,109,0,480.8939424703203,1.9989660111055811,2.153917601769318,False,True,34.863198790614334,36.913337846515816,49.90994958267607,126.72380627630747,1.59629506043261,165.0,1.2,0.8690900161978016,none
7,ETCH-01,109,1,477.4815802113199,1.9810405600563818,1.4139488696605764,False,False,34.915461978559776,33.80788954299532,50.13755790216596,124.95004702910198,1.5574072545579163,165.0,1.2,0.8690900161978016,none
7,ETCH-01,109,2,478.5150118095887,2.164568744133369,1.6928951083476604,False,False,35.23327604173653,33.15079010487406,50.20211215951142,125.1391228268335,1.670376320523939,165.0,1.2,0.8690900161978016,none
7,ETCH-01,109,3,481.3535562159513,2.0946035534325094,2.9126118506732674,False,True,34.82903940532202,32.10107604875421,50.09887470994278,124.73958657524503,1.3531606134203205,165.0,1.2,0.8690900161978016,none
7,ETCH-01,109,4,478.2077008365189,2.1955627592614677,2.102489253740315,False,False,34.81181587978399,31.14258419263709,49.618261757753274,124.03136934712623,1.6006364444202217,165.0,1.2,0.8690900161978016,none
7,ETCH-01,110,0,478.1437252217517,2.3002899362967306,1.8200253355226186,False,False,34.94725208119397,40.12730452710431,49.91149350581428,125.76487801034244,1.3425092430519172,165.0,1.2,0.8923430281112897,none
7,ETCH-01,110,1,479.2576169140145,2.132490795763912,2.3855243042370256,False,False,35.09123857719428,35.40233982852582,49.80756637869286,126.95335376071883,1.709060290500986,165.0,1.2,0.8923430281112897,none
7,ETCH-01,110,2,480.28687936123845,2.139855061280208,3.1446656025070157,False,True,34.86841894561802,39.66728884224095,50.11417450277661,124.82592355166074,1.6733429480375903,165.0,1.2,0.8923430281112897,none
7,ETCH-01,110,3,481.1331524832358,1.95998410855448,2.2491912167212744,False,True,34.83505103132697,32.608593869344574,50.07028812916934,125.59825193117499,1.5238531341261679,165.0,1.2,0.8923430281112897,none
7,ETCH-01,110,4,477.9673536369527,2.2502116873224396,1.7415096297708648,True,False,34.90764679227256,37.313467028915426,50.27123314324401,123.43045682444001,1.5901644602744007,165.0,1.2,0.8923430281112897,none
7,ETCH-01,111,0,479.73607558840524,2.1204202447909983,1.897436272076889,False,False,35.05405051831668,33.42580253980916,49.7428757586057,126.35365892162433,1.6195551918730315,165.0,1.2,0.9071611251765421,none
7,ETCH-01,111,1,479.34022252195666,2.1103723387964965,1.7895263606022274,False,False,34.93757783209827,39.99825355474537,49.664849580175265,124.88425360768655,1.676675245155363,165.0,1.2,0.9071611251765421,none
7,ETCH-01,111,2,480.2926803814756,2.238363933496724,1.4399575041917783,False,True,34.983936737358974,31.597292992318536,50.22134036028882,126.09254932818811,1.6241427487809603,165.0,1.2,0.9071611251765421,none
7,ETCH-01,111,3,477.5253717242047,2.3283296415226005,2.0873660477371168,False,False,35.13877728423396,37.16744440892023,49.83420935479095,124.62901163740422,1.548659469000397,165.0,1.2,0.9071611251765421,none
7,ETCH-01,111,4,478.9912600130091,1.9976409146420555,2.156112234111194,False,False,35.20942975323421,32.50260253622034,49.69245016474724,125.56196013801843,1.461435804676005,165.0,1.2,0.9071611251765421,none
7,ETCH-01,112,0,476.2729848401924,2.2400824087475004,2.9863291728294787,False,False,35.225572394880196,35.315737079836204,49.97534441059083,127.21001733893499,1.6375467704350077,165.0,1.2,0.9293883578561956,none
7,ETCH-01,112,1,479.89725845003966,2.212414086812166,1.5130485458723928,False,False,35.054303419527194,40.76940063007685,49.639606631647865,125.92772585593148,1.5701072630445947,165.0,1.2,0.9293883578561956,none
7,ETCH-01,112,2,482.18426363964755,2.301697094363355,2.515417191121757,False,True,34.99826555439571,30.553625591147913,49.58218971860681,126.01118887652099,1.577253045635737,165.0,1.2,0.9293883578561956,none
7,ETCH-01,112,3,475.17600803677175,2.164497257309579,1.5686842395118286,False,False,35.090862894779015,37.84271319141189,49.9620308238807,126.39655999807468,1.5460951984463587,165.0,1.2,0.9293883578561956,none
7,ETCH-01,112,4,475.3636662244455,2.3982493818905,2.5996251045214342,False,False,35.10683444999183,30.340271650472033,50.2038885851231,125.55765663355409,1.6976826344041132,165.0,1.2,0.9293883578561956,none
7,ETCH-01,113,0,478.2039674709437,2.118366160854141,2.388204592555304,False,False,34.872279495389044,38.88789124860525,49.465129155594475,126.27576175968791,1.819909281893925,165.0,1.2,0.9473940888386037,none
7,ETCH-01,113,1,481.6410011792131,2.0045071275785205,2.3037687434663705,False,True,35.18276779643396,37.08451088642293,50.349044695445784,126.72704170499242,1.8008491419496004,165.0,1.2,0.9473940888386037,none
7,ETCH-01,113,2,472.6632422340801,2.3090594363398256,1.101579477214178,False,False,35.072651867496525,33.174983979622105,50.142780244183385,125.78918357635482,1.5890915976188338,165.0,1.2,0.9473940888386037,none
7,ETCH-01,113,3,472.0475192771129,2.044214353081354,1.5050894006607949,False,False,35.03307639483439,35.900219706341055,50.439565765225666,125.15350241693183,1.7346416467330765,165.0,1.2,0.9473940888386037,none
7,ETCH-01,113,4,477.8199968170032,2.1602876929457713,2.3456426949431033,False,False,34.875972656808,33.07606027874678,49.79008040410066,126.09253492501958,1.5561590857337233,165.0,1.2,0.9473940888386037,none
7,ETCH-01,114,0,480.6503008481045,2.005525263179986,2.4294863412460104,False,True,35.12536586721215,33.42936827896232,50.329774767516355,124.60511464493402,1.7210652821613204,165.0,1.2,0.965952122184211,none
7,ETCH-01,114,1,474.75347157184984,2.3079950720434312,3.2514584673994618,False,False,34.94965518037396,33.02942836207767,49.91150855217006,126.5987633662879,1.779472007333317,165.0,1.2,0.965952122184211,none
7,ETCH-01,114,2,473.21752499393455,2.1422336076075896,0.9878929806642227,False,False,35.08136180483784,31.2541915198822,50.258621964200806,127.61150890304826,1.4840043615341085,165.0,1.2,0.965952122184211,none
7,ETCH-01,114,3,480.77957394615134,2.0489712591890097,2.5655875556709553,False,True,35.27242066558453,39.704426869419876,49.4483573509364,126.08229120915068,1.6729937605403735,165.0,1.2,0.965952122184211,none
7,ETCH-01,114,4,471.3873751544656,2.20457451230433,2.2135274567454486,False,False,35.27783206839353,36.430577600478045,50.05447167393619,125.87328332551591,1.9410328124946261,165.0,1.2,0.965952122184211,none
7,ETCH-01,115,0,473.2861137063689,2.2132594177240783,1.1814931422221981,False,False,35.22418850649481,33.381285509580415,50.28501198053503,126.23475722975996,1.7660010532484702,165.0,1.2,0.986500265256089,none
7,ETCH-01,115,1,472.3733089282414,2.139737455220944,2.660856403034902,False,False,35.1807688441441,45.15329834764037,50.00558571521543,126.43767696330397,1.6164789149291112,165.0,1.2,0.986500265256089,none
7,ETCH-01,115,2,476.0881876796595,2.348490456274115,1.0343233303799262,False,False,34.90453368998435,37.427742923625594,49.73084480537013,125.51617972304048,1.6574681275120826,165.0,1.2,0.986500265256089,none
7,ETCH-01,115,3,473.2174635144716,2.194806319524564,1.7883833446770279,False,False,35.02863684072737,32.8799766142817,49.667497137274026,125.65517700740315,1.4346339523688192,165.0,1.2,0.986500265256089,none
7,ETCH-01,115,4,475.15649803629765,2.350726850613979,2.6824208206561515,False,False,35.2025491127271,38.845733633593504,50.10639736215496,127.37139271827142,1.6678332175652975,165.0,1.2,0.986500265256089,none
7,ETCH-01,116,0,470.2242013764105,2.221637262070487,2.9702822043392816,False,False,34.88907246242862,38.30892523320056,50.09154690846431,126.95971313213533,1.9321290743112465,165.0,1.2,1.0154062859819124,none
7,ETCH-01,116,1,477.4313932304933,2.272177786723621,1.0259312410045585,False,False,34.83519868718787,38.72535962159143,50.34302218590868,126.46282409133637,1.9918295399338626,165.0,1.2,1.0154062859819124,none
7,ETCH-01,116,2,476.18641130015584,2.3621292198215422,1.7479551769489832,False,False,34.88461675887936,37.033371935581556,50.04771909072145,127.62956283571476,1.6593461612228078,165.0,1.2,1.0154062859819124,none
7,ETCH-01,116,3,475.936369488828,2.243196206700139,2.394545652070583,False,False,34.864102305958895,41.61895127448841,49.78182342460117,127.1762003993706,1.7996329788191123,165.0,1.2,1.0154062859819124,none
7,ETCH-01,116,4,482.551804481377,2.2822906734291077,1.86620262064884,False,True,35.00731554078045,41.38812320026399,50.193086901365405,125.81126295119016,1.7279096905922384,165.0,1.2,1.0154062859819124,none
7,ETCH-01,117,0,469.56949945190985,2.44827010954686,1.7828178561473669,True,False,35.53016828311396,35.987685737772544,49.98608623311065,126.65648276390854,1.8222592096340922,165.0,1.2,1.0361270678354055,none
7,ETCH-01,117,1,475.808519173801,2.1790950846567223,2.389101001929383,False,False,35.211665848994066,38.69133069724372,49.93206913677761,126.15648799201809,1.7696191385510698,165.0,1.2,1.0361270678354055,none
7,ETCH-01,117,2,476.0097583857688,2.278839333370747,2.359248922575295,False,False,34.970701947368276,37.91598283606942,50.06214155479526,125.3520561648648,1.846879725174336,165.0,1.2,1.0361270678354055,none
7,ETCH-01,117,3,471.80840209042765,2.1453467914151676,1.4936251259306514,False,False,34.93155288674391,41.33419059303425,49.803960537999295,124.89592570777647,1.8065433309854264,165.0,1.2,1.0361270678354055,none
7,ETCH-01,117,4,474.54489350978565,2.286587479957877,1.4700317700960315,False,False,35.10123170543449,40.68662343659148,50.660991050658154,126.99887802590236,1.7340374977534259,165.0,1.2,1.0361270678354055,none
7,ETCH-01,118,0,477.9768377527647,2.4215749803486215,2.689089105518465,False,False,35.32260819746756,38.19888353591688,50.104862638176016,125.66231927365577,1.7343310451479144,165.0,1.2,1.0560626184503767,none
7,ETCH-01,118,1,471.1703401773929,2.3788765133758845,2.6412021163912534,False,False,35.30157711116139,40.5102602677469,50.204921297882,125.7253135959343,1.620135649245726,165.0,1.2,1.0560626184503767,none
7,ETCH-01,118,2,472.08307872350554,2.391455863756054,2.3560908249996575,False,False,35.017210203065645,35.37322123856575,49.75077840131288,127.24610922216687,1.8290381177414425,165.0,1.2,1.0560626184503767,none
7,ETCH-01,118,3,475.14244743596566,2.2528339403654156,2.4701577201232627,False,False,34.857437784524144,40.37599340116851,50.050676164498036,126.10762272063344,1.7581013355671198,165.0,1.2,1.0560626184503767,none
7,ETCH-01,118,4,473.49009883946076,2.3378747177499717,2.0687323798869475,False,False,34.90938972701809,36.44046454309915,50.445851720154685,127.08832159694133,1.943353644287692,165.0,1.2,1.0560626184503767,none
7,ETCH-01,119,0,473.1989751624652,2.4450800811091606,2.858316930999289,True,False,34.89288875089295,35.100332730411196,50.11801609057452,127.33336617257577,1.8517340866891288,165.0,1.2,1.0723356084739193,none
7,ETCH-01,119,1,478.3812428475467,2.142965983170838,2.0510413163802985,False,False,34.823663381573176,40.45706852056349,49.33784689138391,127.1644732300746,2.0355475620699814,165.0,1.2,1.0723356084739193,none
7,ETCH-01,119,2,470.8335336030408,2.4604140363486566,1.8819958866012212,False,False,35.01562331725536,41.886256579738756,49.715218876108075,125.33446618435265,2.052809557517334,165.0,1.2,1.0723356084739193,none
7,ETCH-01,119,3,473.61839026131753,2.215776418537691,2.8622050337754836,False,False,35.03056853578275,43.53087046206984,50.167978555982295,126.86820632116213,1.9590620002921828,165.0,1.2,1.0723356084739193,none
7,ETCH-01,119,4,480.8603685777116,2.252366836866542,3.692743716427456,False,True,35.094640586255096,34.10968178342156,49.97483190406479,125.63957243662674,1.8654706211620253,165.0,1.2,1.0723356084739193,none
7,ETCH-01,120,0,477.8714737950758,2.3816531681384223,2.1309690726338006,False,False,34.89663707337027,41.50593363059255,49.851298937342094,126.7432825685808,1.4910357271960597,165.0,1.2,1.088064123073861,none
7,ETCH-01,120,1,471.8473937606443,2.008345103795449,2.5038518661508564,False,False,34.78835049362156,42.47146649123207,50.37227053188858,126.40536171584918,1.7497482483859867,165.0,1.2,1.088064123073861,none
7,ETCH-01,120,2,478.11267277902766,2.1284841586277947,2.1466707560596094,False,False,35.08941924035797,40.43251132713051,49.99165632735362,125.52366394856718,1.9974168052885017,165.0,1.2,1.088064123073861,none
7,ETCH-01,120,3,475.47992086563505,2.385065405696663,1.8743834373743187,False,False,35.0803266896713,39.68150998261657,50.07613640113835,125.84171141665543,1.9417083755442481,165.0,1.2,1.088064123073861,none
7,ETCH-01,120,4,473.4987127077458,2.3629582029654435,2.0756342561842147,True,False,35.217932252542134,43.25058675533343,49.58664528756525,127.03731966041038,1.5507551943348667,165.0,1.2,1.088064123073861,none
7,ETCH-01,121,0,470.78171994198067,2.2731083002661094,2.877180037626368,False,False,35.10127376793645,35.698518217944745,50.315594615955376,126.11679289890496,1.697382771361286,165.0,1.2,1.1033451748560321,none
7,ETCH-01,121,1,467.85839905511364,2.3603681709149322,2.274979868074834,False,False,35.16455309805783,42.11147220822744,49.5451936393924,126.41202179035284,1.6908964176285257,165.0,1.2,1.1033451748560321,none
7,ETCH-01,121,2,475.58001884499015,2.4992429569705994,2.2730291065366472,False,False,35.1794478982405,38.90570723677369,49.97174910175893,127.83405903622213,1.645854791178568,165.0,1.2,1.1033451748560321,none
7,ETCH-01,121,3,473.90368512450766,2.195828557121241,1.4956099607329711,False,False,34.99898582906207,44.16551185627245,49.98008822718245,129.43886045758842,1.7198207121532099,165.0,1.2,1.1033451748560321,none
7,ETCH-01,121,4,476.71208009628623,2.345933892770897,2.605691987614501,True,False,35.10863117839633,37.77639049516945,49.957962873719744,125.66734252775112,1.8512796652633603,165.0,1.2,1.1033451748560321,none
7,ETCH-01,122,0,501.57316275647383,1.4426499656719376,0.3379361162913573,False,True,34.84789292359253,8.069419835468333,50.18869754446347,118.44078424248433,0.5329808410242305,165.0,1.2,0.0,none
7,ETCH-01,122,1,499.26104555731104,1.2101411722136157,-0.5349121139103725,False,True,34.90914513008466,2.3108518046652904,50.08123727102927,119.28865916582166,0.42245485920106157,165.0,1.2,0.0,none
7,ETCH-01,122,2,499.08568169530264,1.4191300527591102,-0.33893322049649843,False,True,35.17675464788183,4.89448078283408,50.10804659941647,119.579890546282,0.3908528353721265,165.0,1.2,0.0,none
7,ETCH-01,122,3,501.2253233557232,1.179722727456968,-0.15162879731171774,False,True,34.73162496467311,11.585652327854065,49.856036662132865,120.473278700374,0.5399418313002096,165.0,1.2,0.0,none
7,ETCH-01,122,4,494.75504344615155,1.3941078198360743,1.0908930268431258,False,True,35.00264560628208,5.413811800912969,50.053978553606704,118.84003317749318,0.4120185563261236,165.0,1.2,0.0,none
7,ETCH-01,123,0,497.15669801071346,1.4757837513576022,0.7264765351145215,False,True,34.99476128412936,10.994024873571043,50.60272993589704,118.48019390644332,0.5176024260885163,165.0,1.2,0.01769166120491047,none
7,ETCH-01,123,1,494.8389923347277,1.053971679771648,0.697967234583765,False,True,34.83866512655104,8.429505035249589,49.996607473286936,119.60344738711623,0.6069885473107091,165.0,1.2,0.01769166120491047,none
7,ETCH-01,123,2,501.5838697835181,1.163342957131908,0.10055573552085292,False,True,35.182141654481555,5.0952124921503685,50.19654875202834,120.16532682043034,0.3480197785392817,165.0,1.2,0.01769166120491047,none
7,ETCH-01,123,3,498.0537518306395,1.1999744328113475,0.37278331873057824,False,True,34.82224890185795,8.929442923935804,50.10258211363007,120.48135312887197,0.7216633360541062,165.0,1.2,0.01769166120491047,none
7,ETCH-01,123,4,502.1822249110891,1.216232849454606,0.341283521512925,False,True,34.94675910215843,4.339009805931912,50.26744238751967,120.33369164305847,0.5484293460136046,165.0,1.2,0.01769166120491047,none
7,ETCH-01,124,0,501.569482720058,1.5117606732354867,1.098868706089946,False,True,35.090367696666526,11.940472229379855,50.36271745407741,120.56825602350453,0.6386331617946148,165.0,1.2,0.034958006469774455,none
7,ETCH-01,124,1,500.2332422898446,1.3753923030108566,-0.27472342785088577,False,True,34.98813854129263,8.096212064625579,50.17625762344852,119.68475850259063,0.5384047379242353,165.0,1.2,0.034958006469774455,none
7,ETCH-01,124,2,490.01947448601754,1.3891294780759824,-0.5798310395681836,False,True,35.07610664905771,6.2809215073757105,49.80325533353277,118.59285934200702,0.4528764224019515,165.0,1.2,0.034958006469774455,none
7,ETCH-01,124,3,504.2123462415195,1.4737019917188443,-0.19181727525693168,False,True,35.05706026981974,6.559407565450797,49.779780229443595,121.35668519473151,0.5107939419631938,165.0,1.2,0.034958006469774455,none
7,ETCH-01,124,4,502.1847264311328,1.6073300124278596,0.6912895937041386,False,True,35.090885484294965,9.594045401224717,49.74398424635467,119.15694061235934,0.6874051690156697,165.0,1.2,0.034958006469774455,none
7,ETCH-01,125,0,500.6317840294755,1.5416215121389487,-0.3543321628732333,False,True,35.07267640368694,11.369511169203303,49.815702190127126,120.53865961609308,0.4761310742588072,165.0,1.2,0.052227318912373866,none
7,ETCH-01,125,1,495.17284274922713,1.3353372448246184,0.3382937539794547,False,True,34.72916170027677,5.6921278326860385,50.053293207781586,119.34612791407625,0.5264781740248679,165.0,1.2,0.052227318912373866,none
7,ETCH-01,125,2,499.73599247849944,1.3690675671206158,0.29036218689192184,False,True,35.276046731558154,5.684221565087029,50.466995807674564,120.00684141365402,0.5458048966776108,165.0,1.2,0.052227318912373866,none
7,ETCH-01,125,3,497.4264934682568,1.3520964134790343,0.198131879866755,False,True,35.02343740967144,5.935741025742088,49.90953764839514,120.73057709024906,0.5033640296866911,165.0,1.2,0.052227318912373866,none
7,ETCH-01,125,4,500.41689136491203,1.3743253751167481,-0.39547362043420675,False,True,35.03202545787535,5.946730717194438,49.8585381164221,119.96600866234158,0.47428067711075045,165.0,1.2,0.052227318912373866,none
7,ETCH-01,126,0,499.29235743335875,1.340657128456194,0.5940340909205868,False,True,34.97471858282316,8.237295508739525,50.05823836743619,119.54117495024643,0.6235067239684204,165.0,1.2,0.07051823171101985,none
7,ETCH-01,126,1,498.4725090522191,1.2507593365281948,0.5231384895733568,False,True,35.06539942269079,4.8115644067527805,49.79077219606325,118.51325200991346,0.4791097372704769,165.0,1.2,0.07051823171101985,none
7,ETCH-01,126,2,498.3710349282662,1.4758514182407199,0.4566542125850007,False,True,35.17195536550443,3.9201053770774115,49.92206793077483,120.84714952178979,0.5989712991110316,165.0,1.2,0.07051823171101985,none
7,ETCH-01,126,3,500.93497756026323,1.3700598627267393,0.5576812620226703,False,True,35.19022467164687,11.786004900921395,50.268758829276216,119.70481914769422,0.43514878568470006,165.0,1.2,0.07051823171101985,none
7,ETCH-01,126,4,500.04573920003196,1.4998075466497658,1.1187995030723705,False,True,34.78408140115328,7.908195614001636,49.65118409955228,119.886854106252,0.506410353521719,165.0,1.2,0.07051823171101985,none
7,ETCH-01,127,0,496.23990704299916,1.3204742897068757,-0.28560835907686555,False,True,35.16123134355561,6.401859364651202,50.281380392890966,121.95714224567831,0.6269915382790326,165.0,1.2,0.09068910531853225,none
7,ETCH-01,127,1,497.6979244092128,1.2714097713426624,-0.6269698771447166,False,True,34.82489725207387,8.315280745440402,50.18895798505069,120.24890370880988,0.38183581001932343,165.0,1.2,0.09068910531853225,none
7,ETCH-01,127,2,505.97690892598877,1.3474858990947867,1.13938933778747,False,True,35.27853308943041,11.46628933066314,50.11767990960069,120.16847103584492,0.6346617058433489,165.0,1.2,0.09068910531853225,none
7,ETCH-01,127,3,498.97955768607574,1.4177696387814331,1.332834642453414,False,True,35.07574145675512,14.420498179689249,50.015038356441586,119.88154358701836,0.6699654963922614,165.0,1.2,0.09068910531853225,none
7,ETCH-01,127,4,497.70922417521564,1.6562200105702474,-0.5810677090428972,False,True,35.00872859876756,13.665872439178596,49.694758217976926,121.2254474268832,0.7213799781453702,165.0,1.2,0.09068910531853225,none
7,ETCH-01,128,0,503.99114103278833,1.4104953017778756,-0.00887531422759133,False,True,34.89238533127694,11.84547243697874,49.92436405379922,120.5677012752731,0.8260653662406214,165.0,1.2,0.10826270973413875,none
7,ETCH-01,128,1,495.3543992911235,1.5213163507187284,-0.40186192389140774,False,True,35.25243034750392,10.635875269660914,50.136644455983195,121.63165597814313,0.5053287666030539,165.0,1.2,0.10826270973413875,none
7,ETCH-01,128,2,498.48775746397854,1.520273317401201,1.1242713276137843,False,True,35.07619455240698,12.9981215464104,50.382364745879634,120.47194907175721,0.7436169384224329,165.0,1.2,0.10826270973413875,none
7,ETCH-01,128,3,499.20237545088935,1.5225349419639413,0.8454102140284091,False,True,35.06011539637788,9.955079673518233,49.772778839394405,121.06309105014735,0.38548171040269985,165.0,1.2,0.10826270973413875,none
7,ETCH-01,128,4,496.82478502979507,1.3132310405885135,1.0927292569128295,False,True,34.88418786279873,8.18506847061303,49.73269471780203,119.87966999254346,0.6946091672604382,165.0,1.2,0.10826270973413875,none
7,ETCH-01,129,0,497.5461669779345,1.1950155252070587,0.4682211461591542,False,True,35.1137003189303,11.569559720633661,50.21296183201166,120.45465288535692,0.7835689956892182,165.0,1.2,0.12456528647934781,none
7,ETCH-01,129,1,496.15282932404665,1.5092872063551785,1.4393044795928434,False,True,35.09395285243818,13.552543774049795,50.66428022112784,121.39539222770293,0.45707870006683327,165.0,1.2,0.12456528647934781,none
7,ETCH-01,129,2,500.23865926831365,1.4516463697161688,0.9989786969220571,False,True,34.87393603280955,12.50466257841636,50.227000557212506,122.01975015602414,0.5905626057514302,165.0,1.2,0.12456528647934781,none
7,ETCH-01,129,3,496.88255564730866,1.3156093080263092,-0.02897943809422099,True,False,34.96966579823293,12.048901109797267,49.535816251898204,120.78551293651626,0.5496150109099667,165.0,1.2,0.12456528647934781,none
