campaign,tool,lot,episode,lots_since_clean,pressure_mtorr,reflected_power_w,flow_sccm,endpoint_s,vibration_mm_s,failure_after_lot
7,ETCH-01,239,4,26,34.881549637842355,22.40072581594356,49.98087701601463,123.55511002112253,1.113138210818814,False
7,ETCH-02,0,0,0,35.54985007885744,7.507771769792543,50.01286496492071,122.47008361091211,0.47368890234277083,False
7,ETCH-02,1,0,1,35.586853837321584,9.81419749334691,50.27426403976064,124.11545673003215,0.6435113411623213,False
7,ETCH-02,2,0,2,35.47628979266267,10.285884055183892,50.17910171466266,123.2840655129432,0.49266102480372276,False
7,ETCH-02,3,0,3,35.50902762991593,9.010238524819897,50.053416065482274,123.59990068392722,0.5831976999643018,False
7,ETCH-02,4,0,4,35.51369881930138,10.332016215245476,50.010018740236916,123.65020638754092,0.5696488130354336,False
7,ETCH-02,5,0,5,35.42068214854354,10.855076585341582,49.94060257791274,124.14407653757512,0.6360634206610729,False
7,ETCH-02,6,0,6,35.46130669934038,12.557849951215754,49.99692527866329,123.7618652273978,0.6321400399379327,False
7,ETCH-02,7,0,7,35.54480979318285,11.974899679127894,50.08092478905144,123.58357627561932,0.5785853963400911,False
7,ETCH-02,8,0,8,35.520479745478575,13.303445354285817,50.02815560272284,124.33099099684031,0.7391579095451738,False
7,ETCH-02,9,0,9,35.51386944087652,12.74127907432566,49.9760532345919,124.13185231051196,0.6973983648651301,False
7,ETCH-02,10,0,10,35.51112590414163,10.674301232641389,50.08379119358928,123.88666041302936,0.6587619821834055,False
7,ETCH-02,11,0,11,35.61552733443832,15.842250053973823,49.87045651339279,124.35561145476133,0.8065710389146119,False
7,ETCH-02,12,0,12,35.450448611338956,13.419967934984186,50.220733810313334,124.00991656296233,0.7618897487622341,False
7,ETCH-02,13,0,13,35.46261975636241,16.838761944492447,50.02531342738846,125.24404853540554,0.8765520302147951,False
7,ETCH-02,14,0,14,35.52984274656017,17.94388255576014,50.353030745876865,125.27367798887454,0.8394217427413455,False
7,ETCH-02,15,0,15,35.498500420730565,16.29934184454431,50.043847192607544,125.00915141970408,0.8752054018254432,False
7,ETCH-02,16,0,16,35.45973588094129,18.238115825805522,50.210928086754805,125.85319623581854,0.8757908711697151,False
7,ETCH-02,17,0,17,35.42380021518905,17.672965669179156,50.01966649539108,125.12796312396776,0.9510293685197955,False
7,ETCH-02,18,0,18,35.58838512039193,20.16181654910633,49.950144375001464,125.1614037619205,0.849110407751059,False
7,ETCH-02,19,0,19,35.523112554928225,20.549955145501603,49.9987223525271,124.5218901996149,0.9339636247658714,False
7,ETCH-02,20,0,20,35.47937370512259,20.7886113442118,49.83962045737614,125.13775884941717,0.9713777241371186,False
7,ETCH-02,21,0,21,35.49127214808015,21.308454337636192,49.870928337521384,125.18573870388032,0.9381904391426111,False
7,ETCH-02,22,0,22,35.43385638287618,23.198903002586054,50.070225592493124,126.094225982789,0.9969547600402546,False
7,ETCH-02,23,0,23,35.53556255357016,21.683723151601846,50.00590744252075,125.62201775429389,1.0310632743118426,False
7,ETCH-02,24,0,24,35.47628418424179,21.698507257361403,49.99402675980255,125.24816186131602,0.960792152950059,False
7,ETCH-02,25,0,25,35.531626406259804,22.71873579789701,50.13965853636602,126.2308050498234,1.0801565906260406,False
7,ETCH-02,26,0,26,35.43393385962679,23.50122473317531,50.03407959214472,126.43338161724674,1.057883315046007,False
7,ETCH-02,27,0,27,35.434246277188635,23.917849547650007,49.89717744379781,126.50204503777802,1.1521890942905424,False
7,ETCH-02,28,0,28,35.56056314605689,25.569642869072304,49.89866122237979,126.32679314748552,1.1137403468822815,False
7,ETCH-02,29,0,29,35.46319098478468,23.32606084894156,50.04219767462452,127.07589569664712,1.1422454610781032,False
7,ETCH-02,30,0,30,35.49035472802345,26.14566692948832,50.149483009367444,126.50265944776439,1.1859736216146528,False
7,ETCH-02,31,0,31,35.40371296125554,26.46445811272077,50.12672525383124,127.32591704398581,1.2260626145116587,False
7,ETCH-02,32,0,32,35.69131997862109,26.82828449786748,49.94567907943317,127.3060005911647,1.305563125938747,False
7,ETCH-02,33,0,33,35.522932677467494,26.565745092983548,49.985330714900414,127.27911463423209,1.2493989063401156,False
7,ETCH-02,34,0,34,35.519007128651445,26.79561864930855,50.13576311577059,126.66163898844486,1.3380935111796997,False
7,ETCH-02,35,0,35,35.49036560268866,25.840740949692282,49.90099033841908,126.89374234934117,1.2828870473052298,False
7,ETCH-02,36,0,36,35.52946873324624,26.378604847913447,50.085157153337995,127.075063342545,1.278622490025747,False
7,ETCH-02,37,0,37,35.48170273513405,28.30156211968556,50.14211678574004,127.3684773307044,1.4223564709437349,False
7,ETCH-02,38,0,38,35.585559236972315,30.944356045157974,50.118831372955384,126.86463633169701,1.3817012302902167,False
7,ETCH-02,39,0,39,35.44687008530575,29.692532583668697,49.84814295884671,127.94021718768359,1.3445101862783535,False
7,ETCH-02,40,0,40,35.43200695367686,33.69459541693086,50.20617832879337,128.352327061146,1.4116528199507823,False
7,ETCH-02,41,0,41,35.517095194293574,34.323600092422964,50.14587868874393,128.22561023346992,1.4647473125016242,False
7,ETCH-02,42,0,42,35.453412552480025,29.531109903522708,49.98595989699596,128.77454153082203,1.4819726415256196,False
7,ETCH-02,43,0,43,35.386914587172214,32.8943445614005,49.93425069583925,128.05757703501348,1.5512947471164098,False
7,ETCH-02,44,0,44,35.47948956013913,30.683384297829868,50.09930602194003,128.0791081191641,1.526570634156424,False
7,ETCH-02,45,0,45,35.56434518139688,31.78693746890003,49.87400790969098,128.4406993876353,1.5687069747208278,True
7,ETCH-02,46,1,0,35.4825978701085,10.760296135011476,49.92813058604416,122.94881695758697,0.491865436267065,False
7,ETCH-02,47,1,1,35.52860483554522,6.045790498231641,50.060698487055234,122.91068699888658,0.5423569499848468,False
7,ETCH-02,48,1,2,35.55554857116219,8.508440415284701,49.81735706589402,122.58959020990592,0.5468799220811588,False
7,ETCH-02,49,1,3,35.40811032078612,10.32693871633849,49.81305925841853,124.56227935016307,0.6085022526849688,False
7,ETCH-02,50,1,4,35.44267365644681,10.740863696279002,50.019765866674234,123.58044005460292,0.5603476407968216,False
7,ETCH-02,51,1,5,35.54990408012103,11.52167058619744,50.14685517029451,123.27630216340742,0.6233639559692086,False
7,ETCH-02,52,1,6,35.46883919775955,10.485904200129092,50.05429357534497,123.26601641149477,0.6215092857360531,False
7,ETCH-02,53,1,7,35.52041269804572,12.31955201790501,49.919696727893324,123.73059469379362,0.7176488277654333,False
7,ETCH-02,54,1,8,35.527968791968206,11.74152963390571,49.73536815317753,123.22228448084154,0.7132253440955456,False
7,ETCH-02,55,1,9,35.473452017371564,12.969462423276514,50.052542587488304,123.90214777278285,0.6209070657085258,False
7,ETCH-02,56,1,10,35.48086752543745,14.363043752002023,50.03508062104335,124.05624566942303,0.7379357981675968,False
7,ETCH-02,57,1,11,35.558746450450954,14.838287732506931,50.14515674783454,124.85374173789462,0.758865878736219,False
7,ETCH-02,58,1,12,35.58400130808895,16.513898957707255,50.02192093613222,123.83392549932023,0.8173228648723582,False
7,ETCH-02,59,1,13,35.47248575194121,15.32839513142861,49.85027405839561,125.15299415139555,0.8002086582506308,False
7,ETCH-02,60,1,14,35.46719461109379,15.223407983523781,49.8812961839745,124.88907911726533,0.9278403748254822,False
7,ETCH-02,61,1,15,35.56966895352203,18.238435875860645,49.84604154097134,124.43808445510442,0.8391018066147449,False
7,ETCH-02,62,1,16,35.559668213718254,18.040476866836045,49.975306366566336,124.9774914482391,0.9107397226637317,False
7,ETCH-02,63,1,17,35.64357649009001,20.829634417853633,50.07048142548952,125.73678077932387,0.8980263028138795,False
7,ETCH-02,64,1,18,35.51174945827427,17.536171162650273,49.93915397197499,125.42429744249644,0.9696275176261906,False
7,ETCH-02,65,1,19,35.56169963952867,18.827990674662622,50.01837533731151,125.02847256585956,0.8787838805079045,False
7,ETCH-02,66,1,20,35.57096877065958,18.53730494219328,50.13010979958838,125.5279404121754,0.9927071838947189,False
7,ETCH-02,67,1,21,35.44782538678663,17.262038523852798,49.949784402229795,125.12849459837805,0.925569969448292,False
7,ETCH-02,68,1,22,35.489471877556,22.973649993649747,50.14785243062932,126.43639064901508,1.0078652547574314,False
7,ETCH-02,69,1,23,35.58577991063661,24.445629602083436,49.92051176502389,126.27394833003628,1.0176986872499836,False
7,ETCH-02,70,1,24,35.58552741014302,22.74649082517109,50.1726114666413,126.13807507835467,0.9072338822138362,False
7,ETCH-02,71,1,25,35.579369698009856,25.189167472343957,49.96421568391886,126.31668330905764,1.0768304952835739,False
7,ETCH-02,72,1,26,35.453957366936,24.01615407809388,50.05357281939611,126.96200364459307,1.1545125071787352,False
7,ETCH-02,73,1,27,35.58750405022387,24.036658536161987,49.853031246565,126.26396868898405,1.1552846424933523,False
7,ETCH-02,74,1,28,35.49419796206497,25.211975236793457,50.02641368831532,125.95647247038,1.181182084412137,False
7,ETCH-02,75,1,29,35.4824918832321,25.709692241148087,49.963374025318686,126.65126961060166,1.112163984053692,False
7,ETCH-02,76,1,30,35.455344864784855,25.22068993207572,49.7936687887626,127.27907518139452,1.1786600162738416,False
7,ETCH-02,77,1,31,35.41408915370984,27.504262405378295,50.06827305382039,126.623963122039,1.2364799310102677,False
7,ETCH-02,78,1,32,35.41414115645313,25.123667159386493,50.06670883239823,126.92885331040627,1.2580769223838268,False
7,ETCH-02,79,1,33,35.39927366664309,26.132226701682317,49.987885531782425,126.91912130441926,1.4007426136130499,False
7,ETCH-02,80,1,34,35.502998557912846,27.82902055389451,49.873061671024765,127.10320654337049,1.2852573261071303,False
7,ETCH-02,81,1,35,35.41408161864158,30.166562719634197,49.89284473887352,126.87879619907594,1.309521078155535,False
7,ETCH-02,82,1,36,35.476659934865566,27.94131653782396,49.91913845077779,126.47374912987883,1.270609556769878,False
7,ETCH-02,83,1,37,35.43836734803035,30.099316198866365,50.06164765642901,127.38334390290193,1.3856515670845826,False
7,ETCH-02,84,1,38,35.444947965273016,28.226635241051344,49.792474878084,127.74970233335671,1.4122128673487397,False
7,ETCH-02,85,1,39,35.479711492277104,30.81292243052307,49.99804723114174,127.83678016585677,1.3864942600474153,False
7,ETCH-02,86,1,40,35.517410724332365,34.108732347326544,50.05966804451998,127.71038118028041,1.4454947961895257,False
7,ETCH-02,87,1,41,35.457631387482806,32.79880804442778,50.06922435383304,128.11946467651418,1.4154448003148519,False
7,ETCH-02,88,1,42,35.3881501307325,30.98319713043449,50.14964028145577,128.62079875502621,1.5488802461985491,False
7,ETCH-02,89,1,43,35.458724106294156,33.590603938782046,49.97854745779876,127.91738000606506,1.5670259491054424,False
7,ETCH-02,90,1,44,35.49659505715347,33.656536203289114,49.98414444725584,128.6033527025492,1.594083235856941,False
7,ETCH-02,91,1,45,35.50808075384931,34.966254600395075,50.0475503742869,128.77521201060443,1.542628548822299,False
7,ETCH-02,92,1,46,35.342713253661984,38.34781989295133,50.001918740177295,129.11714718479084,1.6542096866385783,False
7,ETCH-02,93,1,47,35.48153463557988,36.82050060882515,49.952693484005785,128.32914705152572,1.6773338032876524,False
7,ETCH-02,94,1,48,35.49255692921548,37.21630943279116,50.26278513910798,129.58379009834644,1.7090421957269037,False
7,ETCH-02,95,1,49,35.483796939430604,36.814923412359974,49.8989297334699,128.86269921969415,1.6207728437511733,False
7,ETCH-02,96,1,50,35.49975197595197,38.76721198710537,50.04411750696305,129.90546089184053,1.6913149156535578,True
7,ETCH-02,97,2,0,35.414990608906294,5.433793572358781,50.23158363089118,123.34011843248462,0.5553621388272247,False
7,ETCH-02,98,2,1,35.4567555677182,8.681120297889038,50.01950691166694,123.51951456353258,0.455200870221382,False
7,ETCH-02,99,2,2,35.5045336166954,9.65565990656835,49.989973728116965,123.09813089240852,0.490521096666334,False
7,ETCH-02,100,2,3,35.60297615518464,11.703674107529022,50.17166646082243,123.77216412604655,0.47912341573663025,False
7,ETCH-02,101,2,4,35.488924498987274,10.343011779120285,49.96384902062409,123.36682678953325,0.4902288632011554,False
7,ETCH-02,102,2,5,35.374164312847896,11.170150555014352,49.906885144392376,123.78840545179276,0.7193131259079089,False
7,ETCH-02,103,2,6,35.538251786506635,12.543234834741389,49.92549700254997,124.61539034233041,0.646307071576733,False
7,ETCH-02,104,2,7,35.41434861876725,12.911922562345827,49.93319687284649,124.33785590292311,0.5755792192132236,False
7,ETCH-02,105,2,8,35.52124543834203,14.176665229404051,50.068332450667896,123.70036118562459,0.6217171230500966,False
7,ETCH-02,106,2,9,35.50035587824124,13.634970243774905,49.96899499708316,123.63598877407985,0.7402442782491798,False
7,ETCH-02,107,2,10,35.46329349886862,14.266396283952252,49.79465493067296,124.06753174422099,0.6876416135020591,False
7,ETCH-02,108,2,11,35.476680248634935,14.03514437747919,50.10640667684608,123.91088043592943,0.8117790727882401,False
7,ETCH-02,109,2,12,35.52699286700582,14.416538013637952,49.97316497928979,124.39162059391924,0.7749698261658361,False
7,ETCH-02,110,2,13,35.42842788083592,12.909244967425261,49.712077138115276,125.1222156946026,0.8006589269073732,False
7,ETCH-02,111,2,14,35.53581820999257,18.54874946779855,50.059927189338026,124.55126159842273,0.7732008602096233,False
7,ETCH-02,112,2,15,35.582008301527445,16.35457072645135,50.09555256944883,125.1285075589464,0.8020169636941447,False
7,ETCH-02,113,2,16,35.43879811492205,15.083668784274508,50.26504772273108,125.04080084920622,0.8645523828708266,False
7,ETCH-02,114,2,17,35.613448056459745,17.781974186737116,50.043118486747154,124.39325584614437,0.9170244568233418,False
7,ETCH-02,115,2,18,35.5490893692028,17.449598006051474,50.22479160988793,124.89376077249779,0.9227824908803873,False
7,ETCH-02,116,2,19,35.453836984987745,20.143571414963056,50.28315088653706,124.62714286947073,0.9513470515342153,False
7,ETCH-02,117,2,20,35.55745518939519,19.84461569489781,50.07641708524112,125.33942816333285,0.9593459262777729,False
7,ETCH-02,118,2,21,35.45316011706879,20.20861376968215,49.88745257132309,125.6276942193833,0.9305553619446801,False
7,ETCH-02,119,2,22,35.59384994005323,21.468727555010958,50.16502196144631,125.3687924697867,0.9066635209933673,False
7,ETCH-02,120,2,23,35.552734712710944,19.48419262194394,49.744606155343696,125.06522636008681,0.9336259300045825,False
7,ETCH-02,121,2,24,35.46821840461506,21.302480613528086,50.08270494726527,125.66206537585185,1.0005488567984666,False
7,ETCH-02,122,2,25,35.552267341466525,19.3542396133007,50.159353583279525,125.66672336534828,1.0103923090615217,False
7,ETCH-02,123,2,26,35.6278504136978,22.14334060598467,50.07109608306503,126.12922303998656,1.0174811868553013,False
7,ETCH-02,124,2,27,35.47919488976897,23.37255028645381,50.040780079816656,126.71487555221093,1.146856745391481,False
7,ETCH-02,125,2,28,35.57516457893078,24.29918460394438,49.78999670960286,125.95792507666735,1.1467492970242272,False
7,ETCH-02,126,2,29,35.41790403263641,22.62070091199348,49.99371747013656,126.34077384885825,1.0933460302858702,False
7,ETCH-02,127,2,30,35.599983562059506,23.055263996941274,49.93657470493539,126.80824097988491,1.131592779484048,False
7,ETCH-02,128,2,31,35.52082571461649,23.275539053871643,50.08903464424919,126.85302693871301,1.0797281547451312,False
7,ETCH-02,129,2,32,35.548475844181574,25.694101255077555,49.921950387755544,126.8480757362333,1.1322618418967634,False
7,ETCH-02,130,2,33,35.3836082370398,26.39258540638957,49.775407171696216,126.35645935510874,1.183757979516503,False
7,ETCH-02,131,2,34,35.44424915816039,31.417345695714296,50.04617109169546,126.30446271362958,1.2457330240763453,False
7,ETCH-02,132,2,35,35.54426042320238,26.29546473773223,50.245996873092636,127.26567571836787,1.2438220134035187,False
7,ETCH-02,133,2,36,35.40364335407718,27.891970530863468,49.97020042792951,127.21080978711072,1.3292619071078502,False
7,ETCH-02,134,2,37,35.52734512112663,26.188329249305298,49.9550316380774,127.51109263430506,1.2518714785027392,False
7,ETCH-02,135,2,38,35.505337687537924,29.338305376443497,50.06500236564227,127.82742684129104,1.3584078681299523,False
7,ETCH-02,136,2,39,35.501764794389324,28.839019825475805,49.86655274696871,127.18564825371689,1.4105765318950039,False
7,ETCH-02,137,2,40,35.67134740267339,32.73453761774647,49.91004458404104,128.08460165844332,1.3687854376814126,False
7,ETCH-02,138,2,41,35.58498202116619,30.265193082289613,50.16462888623187,127.87377452524694,1.4492168081718138,False
7,ETCH-02,139,2,42,35.60372947410555,30.309905221374247,50.004984210534715,127.93073210433866,1.4027338604443558,False
7,ETCH-02,140,2,43,35.4056992162368,34.91470236864643,50.061495920205786,128.3976072511689,1.4834772571068537,False
7,ETCH-02,141,2,44,35.52475572402195,32.637949169003164,49.89384194703943,128.3015170901307,1.4408998161729296,False
7,ETCH-02,142,2,45,35.407781321907734,32.161707203071174,50.01894229390517,128.89202311364812,1.465023118330112,False
7,ETCH-02,143,2,46,35.44377050410101,35.22516164127134,49.88416140373794,128.1292760868151,1.4785098714246723,False
7,ETCH-02,144,2,47,35.53173245163033,33.45836246481727,50.061859872328945,128.81101385346375,1.4619937661242837,False
7,ETCH-02,145,2,48,35.428891665489786,33.462877830795016,49.92096010679923,128.45193046337238,1.5165971245242351,True
7,ETCH-02,146,3,0,35.48229347648525,6.967574063175936,49.75741792784402,122.96769752523194,0.4934809904630063,False
7,ETCH-02,147,3,1,35.45163863337322,7.445257599608331,50.10156904485761,123.56874577475688,0.5149921905762124,False
7,ETCH-02,148,3,2,35.50081120874493,9.064153127731943,50.05150640772015,122.89777128861886,0.47554934785919406,False
7,ETCH-02,149,3,3,35.580147400242694,9.427527233216916,50.262449696066945,123.10683264170527,0.6263617396087159,False
7,ETCH-02,150,3,4,35.53821516862232,9.23019902909532,49.95395338524708,123.72341266210267,0.6327207124861133,False
7,ETCH-02,151,3,5,35.48387047629658,10.671395708316586,49.78227201946194,123.59494422054934,0.6778588205584778,False
7,ETCH-02,152,3,6,35.55100080207503,11.161599243757049,49.97122267991856,124.89268128801238,0.587906848554434,False
7,ETCH-02,153,3,7,35.452882343562784,13.871326007882576,49.88397883221428,123.87947378474357,0.664455453542756,False
7,ETCH-02,154,3,8,35.502242359095675,12.140076645761354,49.86876505232967,124.13692642500114,0.7283432181821071,False
7,ETCH-02,155,3,9,35.489478692804184,14.329856195625535,49.862519778980044,123.59854964527965,0.6522407660164786,False
7,ETCH-02,156,3,10,35.59715388798903,13.880415019386106,49.96741719191731,124.80325320323132,0.8474483145946378,False
7,ETCH-02,157,3,11,35.51950787277586,13.968622651706486,50.04988967408082,124.85018350874232,0.7703305471071673,False
7,ETCH-02,158,3,12,35.487613041972125,13.657650509710106,49.943018114056244,124.19394857058201,0.7544470573893332,False
7,ETCH-02,159,3,13,35.51331488875194,14.413799178251205,49.986621647570935,124.8362489804363,0.7326612597967652,False
7,ETCH-02,160,3,14,35.48082818664422,16.826887044432333,49.794466558360526,124.86668987011865,0.8950350168816577,False
7,ETCH-02,161,3,15,35.4937874411666,15.774084100380714,50.173981585939735,124.8739529757351,0.7816838168533509,False
7,ETCH-02,162,3,16,35.64457565835487,17.11183273195625,50.05945200361997,125.49012515477412,0.7849401044989104,False
7,ETCH-02,163,3,17,35.41967137696211,17.86211591573373,50.07117168614227,124.93995441270965,0.8652170794947892,False
7,ETCH-02,164,3,18,35.48936927061163,19.977763966626846,50.11298510495048,125.99451860202718,0.9147319067966976,False
7,ETCH-02,165,3,19,35.485774464961274,19.867171194024586,49.79345149815907,125.9569263793921,0.9401075086777639,False
7,ETCH-02,166,3,20,35.520445897253964,19.430229305285923,49.985939403954674,125.68495357091857,0.9842930586965446,False
7,ETCH-02,167,3,21,35.394333166382005,20.96081656141056,49.901881321078086,125.51195931456546,0.9983778786891435,False
7,ETCH-02,168,3,22,35.613008381509886,21.102796466083458,49.97700371592988,125.78225378501716,0.9612737057222098,False
7,ETCH-02,169,3,23,35.52755362507172,20.69707331759971,49.90675120555048,125.02486357607617,1.0252479020423215,False
7,ETCH-02,170,3,24,35.471537496161055,20.854665779715834,50.00746027904685,125.63350315573526,1.0555334751726637,False
7,ETCH-02,171,3,25,35.576345411872396,20.471208477055978,50.101866534009346,126.81810897997862,1.0309818442113787,False
7,ETCH-02,172,3,26,35.440456635414634,23.440624537879152,50.147902983460774,126.76329930994197,1.1064372355903116,False
7,ETCH-02,173,3,27,35.46594698815842,21.67562900494705,49.93883073122917,125.78464108844373,1.1528014081033597,False
7,ETCH-02,174,3,28,35.533405613075075,25.59302145188936,49.98681990420603,126.60932040104146,1.095055745255289,False
7,ETCH-02,175,3,29,35.56448460116094,23.877049613443944,50.01400238394307,126.98949263641903,1.1733423581933315,False
7,ETCH-02,176,3,30,35.365986851081296,27.451758199103246,49.92583322341479,126.35273184818352,1.132955667648456,False
7,ETCH-02,177,3,31,35.5652785870286,25.359240754782974,50.1656815942615,126.85885647752457,1.235346077088017,False
7,ETCH-02,178,3,32,35.54371870046573,25.808455003288522,50.080542036052606,126.55766054934254,1.2604357234526542,True
7,ETCH-02,179,4,0,35.57882026882623,5.184209615512189,49.97380240472446,123.32981981237472,0.4555378053593209,False
7,ETCH-02,180,4,1,35.48473862138123,10.456189946806823,49.98996829944419,122.89439526002623,0.4851754904184757,False
7,ETCH-02,181,4,2,35.40960832520638,8.105118559652734,49.89225685718825,123.61704019291952,0.5233497052192199,False
7,ETCH-02,182,4,3,35.52820276713989,8.497761397961598,49.89000992286305,123.78227467666552,0.5050052381935832,False
7,ETCH-02,183,4,4,35.451356690352426,9.91126306150018,49.91961299794934,123.41375890220002,0.5153224417865296,False
7,ETCH-02,184,4,5,35.52148515982156,10.201617569545816,50.197686875597256,123.90747417534052,0.6738744690310465,False
7,ETCH-02,185,4,6,35.39911781678525,12.673362606106432,49.99593053979822,123.84869162298678,0.5928074504165532,False
7,ETCH-02,186,4,7,35.51943360205293,15.111297347405591,49.87544536763477,123.6638318958397,0.6787686963865933,False
7,ETCH-02,187,4,8,35.43739323669431,15.774413288931763,50.11913588965457,124.14937446082982,0.618015328099721,False
7,ETCH-02,188,4,9,35.52798073677632,12.74173342349081,49.96176323962625,124.26045096303524,0.778271339481183,False
7,ETCH-02,189,4,10,35.48198765852935,17.174400156200115,49.96733957753033,124.5996562812093,0.7243022106338859,False
7,ETCH-02,190,4,11,35.47777595053365,14.359829253741486,50.03621916719662,124.27793988814338,0.8557092490866399,False
7,ETCH-02,191,4,12,35.45622493549895,12.257136879261727,49.92125480341364,124.59075326803308,0.811330711097429,False
7,ETCH-02,192,4,13,35.57694842107514,14.873548804629882,49.79175652565878,125.48466998995994,0.7983603422437533,False
7,ETCH-02,193,4,14,35.49778918239253,18.718028076022588,50.206328517327975,124.1431547711824,0.7417712395590101,False
7,ETCH-02,194,4,15,35.444652167758974,17.26027723220478,50.051088174247795,125.22986052739448,0.8431671366468709,False
7,ETCH-02,195,4,16,35.54375996126625,17.193453001676552,50.248169114932104,125.24793586450855,0.8964679408991275,False
7,ETCH-02,196,4,17,35.45525513117306,17.138108521301646,50.137870241755465,125.35446959368167,0.8732327980798857,False
7,ETCH-02,197,4,18,35.533471142598856,16.48151478546454,49.799773355312055,124.88016192965135,0.9018878834758285,False
7,ETCH-02,198,4,19,35.61185752253307,19.903715181802657,50.119605936488654,125.49510735363174,0.9276597327701637,False
7,ETCH-02,199,4,20,35.4810280687734,20.706706048147964,50.00411867981451,125.04963235370306,1.000782894196541,False
7,ETCH-02,200,4,21,35.402163021511306,20.273232681106993,49.63553533895319,126.12125098543056,1.042506077901009,False
7,ETCH-02,201,4,22,35.457030274187716,20.851371929300903,50.01967051150028,125.47696569388827,1.0640636339961236,False
7,ETCH-02,202,4,23,35.551933403328874,19.967223725355502,49.76319541084103,125.48534844067785,1.0288927670974666,False
7,ETCH-02,203,4,24,35.47068902445535,22.457912017347304,50.06989328769988,125.75885790903757,1.113503680035652,False
7,ETCH-02,204,4,25,35.508956143491176,21.325703006929405,49.871750654599644,126.25779636179823,0.9839026250262031,False
7,ETCH-02,205,4,26,35.533094658416886,23.68686316627267,50.12716581669015,126.25972431453204,1.0963224342450517,False
7,ETCH-02,206,4,27,35.48757958703295,22.954178788048083,49.91438527566945,126.44750759868494,1.1493794379978985,False
7,ETCH-02,207,4,28,35.51059107119946,22.803615218268845,49.88963027460362,126.58922941229221,1.1613498941694262,False
7,ETCH-02,208,4,29,35.56215696383261,23.245054456113316,50.048793715787326,126.90383687300466,1.1390043699372132,False
7,ETCH-02,209,4,30,35.52581242883018,23.17944328453605,50.12743046063483,126.51684452099718,1.2130605886020098,False
7,ETCH-02,210,4,31,35.51805439280521,24.460864943194647,50.02829157552603,126.62358340980161,1.216074711627204,False
7,ETCH-02,211,4,32,35.57520479661633,27.492202062898553,50.065544560724746,127.19462322859958,1.2254547572569676,False
7,ETCH-02,212,4,33,35.53517260643414,25.186636482629797,49.78934178902948,126.58884523689639,1.2237675912567407,False
7,ETCH-02,213,4,34,35.496124492954074,27.701809968103344,50.027699808166346,126.62352496566159,1.344499798871244,False
7,ETCH-02,214,4,35,35.49243949615319,26.80399925235445,49.99300783902086,126.7271697822712,1.3458091977395352,False
7,ETCH-02,215,4,36,35.425309231993964,30.326288809890013,50.025208328960886,127.64786103548906,1.3330477368859817,False
7,ETCH-02,216,4,37,35.4774679789849,28.035437298354303,49.945037444719915,128.14479873813642,1.3460130273697684,False
7,ETCH-02,217,4,38,35.50854706267328,32.87721934121228,50.16177471969502,127.33719423298892,1.2769387672515615,False
7,ETCH-02,218,4,39,35.51582662186932,29.357093487425608,49.97381615405962,127.82738572715921,1.3511789671605778,False
7,ETCH-02,219,4,40,35.49238418380552,34.7351321981088,50.13875635232286,127.96790814584048,1.4520991003012695,False
7,ETCH-02,220,4,41,35.6171719863311,32.2764826507027,50.258913845262995,128.3239242593579,1.4365926304247092,False
7,ETCH-02,221,4,42,35.61331084748558,32.42441455450658,50.19507231974846,128.13820769960097,1.4854212548458505,False
7,ETCH-02,222,4,43,35.42990860140436,33.10345304954073,50.05361045733388,127.44343363705704,1.5834976512492074,False
7,ETCH-02,223,4,44,35.43182887529499,34.70758019947834,49.67098820622933,127.98236256190735,1.4508470241171807,False
7,ETCH-02,224,4,45,35.515087054736156,31.871927176718845,50.064757044030486,128.5812182305653,1.486098824175252,False
7,ETCH-02,225,4,46,35.61184681443656,33.12778399689388,49.98119536026949,129.15336966970924,1.5826668497911736,False
7,ETCH-02,226,4,47,35.48100091660967,33.01995609445545,49.92277842033336,128.39867415715477,1.5969488637820386,False
7,ETCH-02,227,4,48,35.54420437390606,35.593831111224006,50.198792034565216,128.6611629579026,1.6276292675307549,False
7,ETCH-02,228,4,49,35.47879105565515,37.24928683689125,50.202260245456316,128.45814095009433,1.6017609913972535,True
7,ETCH-02,229,5,0,35.5321833512062,8.989859616131438,49.91647580810576,123.15417950160221,0.5692608999811608,False
7,ETCH-02,230,5,1,35.480163097900586,9.387335474995469,50.19387069176674,123.45988379395803,0.5591925549491304,False
7,ETCH-02,231,5,2,35.521471162102145,7.552646527686354,49.91433412618039,122.78689025013878,0.5555030873796952,False
7,ETCH-02,232,5,3,35.47268947121201,9.058529595352699,49.99738763028951,123.60489648380003,0.556445182470572,False
7,ETCH-02,233,5,4,35.504045009773016,12.544341655049086,50.00517990026243,123.45590931309216,0.6423639915594715,False
7,ETCH-02,234,5,5,35.51674367655194,11.841339524864727,50.06779686515494,122.93673151513198,0.5591009484544858,False
7,ETCH-02,235,5,6,35.549850115039575,11.547451901218164,50.00177074818027,124.03849320098155,0.6775003788749066,False
7,ETCH-02,236,5,7,35.485413296136414,12.703537829723004,49.98459148945739,123.31589523713694,0.7326601793701409,False
7,ETCH-02,237,5,8,35.53389754246389,14.077584005423741,49.94532050646121,123.60823618640909,0.542473199901927,False
7,ETCH-02,238,5,9,35.43327923932967,12.37967715344843,49.865303119107104,123.41647278344772,0.6749454063046956,False
7,ETCH-02,239,5,10,35.46795769267343,12.455505430084784,50.19209878424597,124.92286040684269,0.7926107069630712,False
