campaign,tool,lot,kind,start_s,end_s,duration_s,units,good_units
7,ETCH-02,146,production,139995.25731376285,140820.25731376285,825.0,5,5
7,ETCH-02,147,production,140820.25731376285,141645.25731376285,825.0,5,5
7,ETCH-02,148,production,141645.25731376285,142470.25731376285,825.0,5,4
7,ETCH-02,149,production,142470.25731376285,143295.25731376285,825.0,5,5
7,ETCH-02,150,production,143295.25731376285,144120.25731376285,825.0,5,5
7,ETCH-02,151,production,144120.25731376285,144945.25731376285,825.0,5,5
7,ETCH-02,152,production,144945.25731376285,145770.25731376285,825.0,5,5
7,ETCH-02,153,production,145770.25731376285,146595.25731376285,825.0,5,4
7,ETCH-02,154,production,146595.25731376285,147420.25731376285,825.0,5,3
7,ETCH-02,155,production,147420.25731376285,148245.25731376285,825.0,5,4
7,ETCH-02,156,production,148245.25731376285,149070.25731376285,825.0,5,3
7,ETCH-02,157,production,149070.25731376285,149895.25731376285,825.0,5,4
7,ETCH-02,158,production,149895.25731376285,150720.25731376285,825.0,5,4
7,ETCH-02,159,production,150720.25731376285,151545.25731376285,825.0,5,3
7,ETCH-02,160,production,151545.25731376285,152370.25731376285,825.0,5,5
7,ETCH-02,161,production,152370.25731376285,153195.25731376285,825.0,5,2
7,ETCH-02,162,production,153195.25731376285,154020.25731376285,825.0,5,3
7,ETCH-02,163,production,154020.25731376285,154845.25731376285,825.0,5,4
7,ETCH-02,164,production,154845.25731376285,155670.25731376285,825.0,5,2
7,ETCH-02,165,production,155670.25731376285,156495.25731376285,825.0,5,0
7,ETCH-02,166,production,156495.25731376285,157320.25731376285,825.0,5,3
7,ETCH-02,167,production,157320.25731376285,158145.25731376285,825.0,5,2
7,ETCH-02,168,production,158145.25731376285,158970.25731376285,825.0,5,1
7,ETCH-02,169,production,158970.25731376285,159795.25731376285,825.0,5,1
7,ETCH-02,170,production,159795.25731376285,160620.25731376285,825.0,5,0
7,ETCH-02,171,production,160620.25731376285,161445.25731376285,825.0,5,0
7,ETCH-02,172,production,161445.25731376285,162270.25731376285,825.0,5,0
7,ETCH-02,173,production,162270.25731376285,163095.25731376285,825.0,5,0
7,ETCH-02,174,production,163095.25731376285,163920.25731376285,825.0,5,0
7,ETCH-02,175,production,163920.25731376285,164745.25731376285,825.0,5,0
7,ETCH-02,176,production,164745.25731376285,165570.25731376285,825.0,5,2
7,ETCH-02,177,production,165570.25731376285,166395.25731376285,825.0,5,0
7,ETCH-02,178,production,166395.25731376285,167220.25731376285,825.0,5,0
7,ETCH-02,178,repair,167220.25731376285,172161.49462665242,4941.237312889566,0,0
7,ETCH-02,179,production,172161.49462665242,172986.49462665242,825.0,5,5
7,ETCH-02,180,production,172986.49462665242,173811.49462665242,825.0,5,5
7,ETCH-02,181,production,173811.49462665242,174636.49462665242,825.0,5,5
7,ETCH-02,182,production,174636.49462665242,175461.49462665242,825.0,5,4
7,ETCH-02,183,production,175461.49462665242,176286.49462665242,825.0,5,5
7,ETCH-02,184,production,176286.49462665242,177111.49462665242,825.0,5,5
7,ETCH-02,185,production,177111.49462665242,177936.49462665242,825.0,5,5
7,ETCH-02,186,production,177936.49462665242,178761.49462665242,825.0,5,2
7,ETCH-02,187,production,178761.49462665242,179586.49462665242,825.0,5,5
7,ETCH-02,188,production,179586.49462665242,180411.49462665242,825.0,5,3
7,ETCH-02,189,production,180411.49462665242,181236.49462665242,825.0,5,4
7,ETCH-02,190,production,181236.49462665242,182061.49462665242,825.0,5,4
7,ETCH-02,191,production,182061.49462665242,182886.49462665242,825.0,5,3
7,ETCH-02,192,production,182886.49462665242,183711.49462665242,825.0,5,3
7,ETCH-02,193,production,183711.49462665242,184536.49462665242,825.0,5,4
7,ETCH-02,194,production,184536.49462665242,185361.49462665242,825.0,5,3
7,ETCH-02,195,production,185361.49462665242,186186.49462665242,825.0,5,2
7,ETCH-02,196,production,186186.49462665242,187011.49462665242,825.0,5,1
7,ETCH-02,197,production,187011.49462665242,187836.49462665242,825.0,5,1
7,ETCH-02,198,production,187836.49462665242,188661.49462665242,825.0,5,2
7,ETCH-02,199,production,188661.49462665242,189486.49462665242,825.0,5,2
7,ETCH-02,200,production,189486.49462665242,190311.49462665242,825.0,5,2
7,ETCH-02,201,production,190311.49462665242,191136.49462665242,825.0,5,2
7,ETCH-02,202,production,191136.49462665242,191961.49462665242,825.0,5,0
7,ETCH-02,203,production,191961.49462665242,192786.49462665242,825.0,5,0
7,ETCH-02,204,production,192786.49462665242,193611.49462665242,825.0,5,0
7,ETCH-02,205,production,193611.49462665242,194436.49462665242,825.0,5,2
7,ETCH-02,206,production,194436.49462665242,195261.49462665242,825.0,5,0
7,ETCH-02,207,production,195261.49462665242,196086.49462665242,825.0,5,1
7,ETCH-02,208,production,196086.49462665242,196911.49462665242,825.0,5,0
7,ETCH-02,209,production,196911.49462665242,197736.49462665242,825.0,5,1
7,ETCH-02,210,production,197736.49462665242,198561.49462665242,825.0,5,1
7,ETCH-02,211,production,198561.49462665242,199386.49462665242,825.0,5,0
7,ETCH-02,212,production,199386.49462665242,200211.49462665242,825.0,5,1
7,ETCH-02,213,production,200211.49462665242,201036.49462665242,825.0,5,0
7,ETCH-02,214,production,201036.49462665242,201861.49462665242,825.0,5,0
7,ETCH-02,215,production,201861.49462665242,202686.49462665242,825.0,5,0
7,ETCH-02,216,production,202686.49462665242,203511.49462665242,825.0,5,0
7,ETCH-02,217,production,203511.49462665242,204336.49462665242,825.0,5,0
7,ETCH-02,218,production,204336.49462665242,205161.49462665242,825.0,5,0
7,ETCH-02,219,production,205161.49462665242,205986.49462665242,825.0,5,0
7,ETCH-02,220,production,205986.49462665242,206811.49462665242,825.0,5,0
7,ETCH-02,221,production,206811.49462665242,207636.49462665242,825.0,5,0
7,ETCH-02,222,production,207636.49462665242,208461.49462665242,825.0,5,0
7,ETCH-02,223,production,208461.49462665242,209286.49462665242,825.0,5,0
7,ETCH-02,224,production,209286.49462665242,210111.49462665242,825.0,5,0
7,ETCH-02,225,production,210111.49462665242,210936.49462665242,825.0,5,0
7,ETCH-02,226,production,210936.49462665242,211761.49462665242,825.0,5,0
7,ETCH-02,227,production,211761.49462665242,212586.49462665242,825.0,5,0
7,ETCH-02,228,production,212586.49462665242,213411.49462665242,825.0,5,0
7,ETCH-02,228,repair,213411.49462665242,221089.47274539256,7677.978118740146,0,0
7,ETCH-02,229,production,221089.47274539256,221914.47274539256,825.0,5,5
7,ETCH-02,230,production,221914.47274539256,222739.47274539256,825.0,5,5
7,ETCH-02,231,production,222739.47274539256,223564.47274539256,825.0,5,5
7,ETCH-02,232,production,223564.47274539256,224389.47274539256,825.0,5,5
7,ETCH-02,233,production,224389.47274539256,225214.47274539256,825.0,5,5
7,ETCH-02,234,production,225214.47274539256,226039.47274539256,825.0,5,5
7,ETCH-02,235,production,226039.47274539256,226864.47274539256,825.0,5,3
7,ETCH-02,236,production,226864.47274539256,227689.47274539256,825.0,5,5
7,ETCH-02,237,production,227689.47274539256,228514.47274539256,825.0,5,4
7,ETCH-02,238,production,228514.47274539256,229339.47274539256,825.0,5,4
7,ETCH-02,239,production,229339.47274539256,230164.47274539256,825.0,5,4
7,ETCH-03,0,production,0.0,825.0,825.0,5,5
7,ETCH-03,1,production,825.0,1650.0,825.0,5,5
7,ETCH-03,2,production,1650.0,2475.0,825.0,5,5
7,ETCH-03,2,repair,2475.0,7515.208881655354,5040.208881655354,0,0
7,ETCH-03,3,production,7515.208881655354,8340.208881655355,825.0000000000009,5,5
7,ETCH-03,4,production,8340.208881655355,9165.208881655355,825.0,5,5
7,ETCH-03,5,production,9165.208881655355,9990.208881655355,825.0,5,5
7,ETCH-03,6,production,9990.208881655355,10815.208881655355,825.0,5,5
7,ETCH-03,7,production,10815.208881655355,11640.208881655355,825.0,5,5
7,ETCH-03,8,production,11640.208881655355,12465.208881655355,825.0,5,5
7,ETCH-03,9,production,12465.208881655355,13290.208881655355,825.0,5,5
7,ETCH-03,10,production,13290.208881655355,14115.208881655355,825.0,5,5
7,ETCH-03,11,production,14115.208881655355,14940.208881655355,825.0,5,5
7,ETCH-03,12,production,14940.208881655355,15765.208881655355,825.0,5,5
7,ETCH-03,13,production,15765.208881655355,16590.208881655355,825.0,5,5
7,ETCH-03,14,production,16590.208881655355,17415.208881655355,825.0,5,5
7,ETCH-03,15,production,17415.208881655355,18240.208881655355,825.0,5,5
7,ETCH-03,16,production,18240.208881655355,19065.208881655355,825.0,5,5
7,ETCH-03,17,production,19065.208881655355,19890.208881655355,825.0,5,5
7,ETCH-03,18,production,19890.208881655355,20715.208881655355,825.0,5,5
7,ETCH-03,19,production,20715.208881655355,21540.208881655355,825.0,5,5
7,ETCH-03,20,production,21540.208881655355,22365.208881655355,825.0,5,5
7,ETCH-03,21,production,22365.208881655355,23190.208881655355,825.0,5,5
7,ETCH-03,22,production,23190.208881655355,24015.208881655355,825.0,5,5
7,ETCH-03,23,production,24015.208881655355,24840.208881655355,825.0,5,5
7,ETCH-03,24,production,24840.208881655355,25665.208881655355,825.0,5,5
7,ETCH-03,25,production,25665.208881655355,26490.208881655355,825.0,5,5
7,ETCH-03,26,production,26490.208881655355,27315.208881655355,825.0,5,5
7,ETCH-03,27,production,27315.208881655355,28140.208881655355,825.0,5,5
7,ETCH-03,28,production,28140.208881655355,28965.208881655355,825.0,5,5
7,ETCH-03,29,production,28965.208881655355,29790.208881655355,825.0,5,5
7,ETCH-03,30,production,29790.208881655355,30615.208881655355,825.0,5,5
7,ETCH-03,31,production,30615.208881655355,31440.208881655355,825.0,5,5
7,ETCH-03,32,production,31440.208881655355,32265.208881655355,825.0,5,5
7,ETCH-03,33,production,32265.208881655355,33090.20888165536,825.0000000000036,5,5
7,ETCH-03,34,production,33090.20888165536,33915.20888165536,825.0,5,5
7,ETCH-03,35,production,33915.20888165536,34740.20888165536,825.0,5,5
7,ETCH-03,36,production,34740.20888165536,35565.20888165536,825.0,5,5
7,ETCH-03,37,production,35565.20888165536,36390.20888165536,825.0,5,4
7,ETCH-03,38,production,36390.20888165536,37215.20888165536,825.0,5,5
7,ETCH-03,39,production,37215.20888165536,38040.20888165536,825.0,5,5
7,ETCH-03,40,production,38040.20888165536,38865.20888165536,825.0,5,5
7,ETCH-03,41,production,38865.20888165536,39690.20888165536,825.0,5,5
7,ETCH-03,42,production,39690.20888165536,40515.20888165536,825.0,5,5
7,ETCH-03,43,production,40515.20888165536,41340.20888165536,825.0,5,5
7,ETCH-03,44,production,41340.20888165536,42165.20888165536,825.0,5,4
7,ETCH-03,45,production,42165.20888165536,42990.20888165536,825.0,5,5
7,ETCH-03,46,production,42990.20888165536,43815.20888165536,825.0,5,5
7,ETCH-03,47,production,43815.20888165536,44640.20888165536,825.0,5,5
7,ETCH-03,48,production,44640.20888165536,45465.20888165536,825.0,5,4
7,ETCH-03,49,production,45465.20888165536,46290.20888165536,825.0,5,4
7,ETCH-03,50,production,46290.20888165536,47115.20888165536,825.0,5,5
7,ETCH-03,51,production,47115.20888165536,47940.20888165536,825.0,5,5
7,ETCH-03,52,production,47940.20888165536,48765.20888165536,825.0,5,5
7,ETCH-03,53,production,48765.20888165536,49590.20888165536,825.0,5,5
7,ETCH-03,54,production,49590.20888165536,50415.20888165536,825.0,5,5
7,ETCH-03,55,production,50415.20888165536,51240.20888165536,825.0,5,5
7,ETCH-03,56,production,51240.20888165536,52065.20888165536,825.0,5,5
7,ETCH-03,57,production,52065.20888165536,52890.20888165536,825.0,5,4
7,ETCH-03,58,production,52890.20888165536,53715.20888165536,825.0,5,4
7,ETCH-03,59,production,53715.20888165536,54540.20888165536,825.0,5,5
7,ETCH-03,60,production,54540.20888165536,55365.20888165536,825.0,5,5
7,ETCH-03,60,repair,55365.20888165536,67200.72594902806,11835.517067372703,0,0
7,ETCH-03,61,production,67200.72594902806,68025.72594902806,825.0,5,4
7,ETCH-03,62,production,68025.72594902806,68850.72594902806,825.0,5,5
7,ETCH-03,63,production,68850.72594902806,69675.72594902806,825.0,5,5
7,ETCH-03,64,production,69675.72594902806,70500.72594902806,825.0,5,5
7,ETCH-03,65,production,70500.72594902806,71325.72594902806,825.0,5,5
7,ETCH-03,66,production,71325.72594902806,72150.72594902806,825.0,5,5
7,ETCH-03,67,production,72150.72594902806,72975.72594902806,825.0,5,5
7,ETCH-03,68,production,72975.72594902806,73800.72594902806,825.0,5,5
7,ETCH-03,69,production,73800.72594902806,74625.72594902806,825.0,5,5
7,ETCH-03,70,production,74625.72594902806,75450.72594902806,825.0,5,5
7,ETCH-03,71,production,75450.72594902806,76275.72594902806,825.0,5,5
7,ETCH-03,71,repair,76275.72594902806,84756.23426932847,8480.508320300416,0,0
7,ETCH-03,72,production,84756.23426932847,85581.23426932847,825.0,5,5
7,ETCH-03,73,production,85581.23426932847,86406.23426932847,825.0,5,5
7,ETCH-03,74,production,86406.23426932847,87231.23426932847,825.0,5,4
7,ETCH-03,75,production,87231.23426932847,88056.23426932847,825.0,5,5
7,ETCH-03,76,production,88056.23426932847,88881.23426932847,825.0,5,5
7,ETCH-03,77,production,88881.23426932847,89706.23426932847,825.0,5,4
7,ETCH-03,78,production,89706.23426932847,90531.23426932847,825.0,5,5
7,ETCH-03,79,production,90531.23426932847,91356.23426932847,825.0,5,5
7,ETCH-03,80,production,91356.23426932847,92181.23426932847,825.0,5,5
7,ETCH-03,81,production,92181.23426932847,93006.23426932847,825.0,5,5
7,ETCH-03,82,production,93006.23426932847,93831.23426932847,825.0,5,5
7,ETCH-03,83,production,93831.23426932847,94656.23426932847,825.0,5,5
7,ETCH-03,84,production,94656.23426932847,95481.23426932847,825.0,5,5
7,ETCH-03,85,production,95481.23426932847,96306.23426932847,825.0,5,5
7,ETCH-03,86,production,96306.23426932847,97131.23426932847,825.0,5,5
7,ETCH-03,87,production,97131.23426932847,97956.23426932847,825.0,5,5
7,ETCH-03,88,production,97956.23426932847,98781.23426932847,825.0,5,5
7,ETCH-03,89,production,98781.23426932847,99606.23426932847,825.0,5,5
7,ETCH-03,90,production,99606.23426932847,100431.23426932847,825.0,5,5
7,ETCH-03,91,production,100431.23426932847,101256.23426932847,825.0,5,5
7,ETCH-03,92,production,101256.23426932847,102081.23426932847,825.0,5,5
7,ETCH-03,93,production,102081.23426932847,102906.23426932847,825.0,5,5
7,ETCH-03,94,production,102906.23426932847,103731.23426932847,825.0,5,5
7,ETCH-03,95,production,103731.23426932847,104556.23426932847,825.0,5,5
7,ETCH-03,96,production,104556.23426932847,105381.23426932847,825.0,5,4
7,ETCH-03,97,production,105381.23426932847,106206.23426932847,825.0,5,5
7,ETCH-03,98,production,106206.23426932847,107031.23426932847,825.0,5,5
7,ETCH-03,99,production,107031.23426932847,107856.23426932847,825.0,5,5
7,ETCH-03,100,production,107856.23426932847,108681.23426932847,825.0,5,5
7,ETCH-03,101,production,108681.23426932847,109506.23426932847,825.0,5,4
7,ETCH-03,102,production,109506.23426932847,110331.23426932847,825.0,5,5
7,ETCH-03,103,production,110331.23426932847,111156.23426932847,825.0,5,5
7,ETCH-03,104,production,111156.23426932847,111981.23426932847,825.0,5,5
7,ETCH-03,105,production,111981.23426932847,112806.23426932847,825.0,5,4
7,ETCH-03,106,production,112806.23426932847,113631.23426932847,825.0,5,5
7,ETCH-03,107,production,113631.23426932847,114456.23426932847,825.0,5,4
7,ETCH-03,108,production,114456.23426932847,115281.23426932847,825.0,5,5
7,ETCH-03,109,production,115281.23426932847,116106.23426932847,825.0,5,5
7,ETCH-03,110,production,116106.23426932847,116931.23426932847,825.0,5,5
7,ETCH-03,111,production,116931.23426932847,117756.23426932847,825.0,5,5
7,ETCH-03,112,production,117756.23426932847,118581.23426932847,825.0,5,5
7,ETCH-03,113,production,118581.23426932847,119406.23426932847,825.0,5,5
7,ETCH-03,114,production,119406.23426932847,120231.23426932847,825.0,5,5
7,ETCH-03,115,production,120231.23426932847,121056.23426932847,825.0,5,5
7,ETCH-03,116,production,121056.23426932847,121881.23426932847,825.0,5,5
7,ETCH-03,117,production,121881.23426932847,122706.23426932847,825.0,5,4
7,ETCH-03,118,production,122706.23426932847,123531.23426932847,825.0,5,5
7,ETCH-03,119,production,123531.23426932847,124356.23426932847,825.0,5,4
7,ETCH-03,120,production,124356.23426932847,125181.23426932847,825.0,5,5
7,ETCH-03,121,production,125181.23426932847,126006.23426932847,825.0,5,4
7,ETCH-03,122,production,126006.23426932847,126831.23426932847,825.0,5,5
7,ETCH-03,123,production,126831.23426932847,127656.23426932847,825.0,5,4
7,ETCH-03,124,production,127656.23426932847,128481.23426932847,825.0,5,5
7,ETCH-03,125,production,128481.23426932847,129306.23426932847,825.0,5,4
7,ETCH-03,126,production,129306.23426932847,130131.23426932847,825.0,5,5
7,ETCH-03,127,production,130131.23426932847,130956.23426932847,825.0,5,5
7,ETCH-03,128,production,130956.23426932847,131781.23426932847,825.0,5,5
7,ETCH-03,129,production,131781.23426932847,132606.23426932847,825.0,5,5
7,ETCH-03,129,repair,132606.23426932847,136991.3243643208,4385.090094992327,0,0
7,ETCH-03,130,production,136991.3243643208,137816.3243643208,825.0,5,5
7,ETCH-03,131,production,137816.3243643208,138641.3243643208,825.0,5,5
7,ETCH-03,132,production,138641.3243643208,139466.3243643208,825.0,5,5
7,ETCH-03,133,production,139466.3243643208,140291.3243643208,825.0,5,5
7,ETCH-03,134,production,140291.3243643208,141116.3243643208,825.0,5,5
7,ETCH-03,135,production,141116.3243643208,141941.3243643208,825.0,5,5
7,ETCH-03,136,production,141941.3243643208,142766.3243643208,825.0,5,5
7,ETCH-03,137,production,142766.3243643208,143591.3243643208,825.0,5,5
7,ETCH-03,138,production,143591.3243643208,144416.3243643208,825.0,5,5
7,ETCH-03,139,production,144416.3243643208,145241.3243643208,825.0,5,5
7,ETCH-03,140,production,145241.3243643208,146066.3243643208,825.0,5,5
7,ETCH-03,141,production,146066.3243643208,146891.3243643208,825.0,5,5
7,ETCH-03,142,production,146891.3243643208,147716.3243643208,825.0,5,5
7,ETCH-03,143,production,147716.3243643208,148541.3243643208,825.0,5,5
7,ETCH-03,144,production,148541.3243643208,149366.3243643208,825.0,5,5
7,ETCH-03,145,production,149366.3243643208,150191.3243643208,825.0,5,5
7,ETCH-03,146,production,150191.3243643208,151016.3243643208,825.0,5,5
7,ETCH-03,147,production,151016.3243643208,151841.3243643208,825.0,5,5
7,ETCH-03,148,production,151841.3243643208,152666.3243643208,825.0,5,5
7,ETCH-03,149,production,152666.3243643208,153491.3243643208,825.0,5,5
7,ETCH-03,150,production,153491.3243643208,154316.3243643208,825.0,5,5
7,ETCH-03,151,production,154316.3243643208,155141.3243643208,825.0,5,4
7,ETCH-03,152,production,155141.3243643208,155966.3243643208,825.0,5,5
7,ETCH-03,153,production,155966.3243643208,156791.3243643208,825.0,5,5
7,ETCH-03,154,production,156791.3243643208,157616.3243643208,825.0,5,5
7,ETCH-03,155,production,157616.3243643208,158441.3243643208,825.0,5,5
7,ETCH-03,156,production,158441.3243643208,159266.3243643208,825.0,5,4
7,ETCH-03,157,production,159266.3243643208,160091.3243643208,825.0,5,5
7,ETCH-03,158,production,160091.3243643208,160916.3243643208,825.0,5,5
7,ETCH-03,159,production,160916.3243643208,161741.3243643208,825.0,5,5
7,ETCH-03,160,production,161741.3243643208,162566.3243643208,825.0,5,5
7,ETCH-03,161,production,162566.3243643208,163391.3243643208,825.0,5,5
7,ETCH-03,162,production,163391.3243643208,164216.3243643208,825.0,5,5
7,ETCH-03,163,production,164216.3243643208,165041.3243643208,825.0,5,4
7,ETCH-03,164,production,165041.3243643208,165866.3243643208,825.0,5,5
7,ETCH-03,165,production,165866.3243643208,166691.3243643208,825.0,5,5
7,ETCH-03,166,production,166691.3243643208,167516.3243643208,825.0,5,5
7,ETCH-03,167,production,167516.3243643208,168341.3243643208,825.0,5,5
7,ETCH-03,168,production,168341.3243643208,169166.3243643208,825.0,5,5
7,ETCH-03,169,production,169166.3243643208,169991.3243643208,825.0,5,5
7,ETCH-03,170,production,169991.3243643208,170816.3243643208,825.0,5,5
7,ETCH-03,170,repair,170816.3243643208,177276.29300386662,6459.968639545825,0,0
7,ETCH-03,171,production,177276.29300386662,178101.29300386662,825.0,5,5
7,ETCH-03,172,production,178101.29300386662,178926.29300386662,825.0,5,4
7,ETCH-03,173,production,178926.29300386662,179751.29300386662,825.0,5,5
7,ETCH-03,174,production,179751.29300386662,180576.29300386662,825.0,5,5
7,ETCH-03,175,production,180576.29300386662,181401.29300386662,825.0,5,5
7,ETCH-03,176,production,181401.29300386662,182226.29300386662,825.0,5,5
7,ETCH-03,177,production,182226.29300386662,183051.29300386662,825.0,5,5
7,ETCH-03,178,production,183051.29300386662,183876.29300386662,825.0,5,5
7,ETCH-03,179,production,183876.29300386662,184701.29300386662,825.0,5,4
7,ETCH-03,180,production,184701.29300386662,185526.29300386662,825.0,5,5
7,ETCH-03,181,production,185526.29300386662,186351.29300386662,825.0,5,5
7,ETCH-03,182,production,186351.29300386662,187176.29300386662,825.0,5,4
7,ETCH-03,183,production,187176.29300386662,188001.29300386662,825.0,5,5
7,ETCH-03,184,production,188001.29300386662,188826.29300386662,825.0,5,5
7,ETCH-03,185,production,188826.29300386662,189651.29300386662,825.0,5,5
7,ETCH-03,186,production,189651.29300386662,190476.29300386662,825.0,5,4
7,ETCH-03,187,production,190476.29300386662,191301.29300386662,825.0,5,5
7,ETCH-03,188,production,191301.29300386662,192126.29300386662,825.0,5,5
7,ETCH-03,189,production,192126.29300386662,192951.29300386662,825.0,5,5
7,ETCH-03,190,production,192951.29300386662,193776.29300386662,825.0,5,5
7,ETCH-03,191,production,193776.29300386662,194601.29300386662,825.0,5,4
7,ETCH-03,192,production,194601.29300386662,195426.29300386662,825.0,5,4
7,ETCH-03,193,production,195426.29300386662,196251.29300386662,825.0,5,4
7,ETCH-03,194,production,196251.29300386662,197076.29300386662,825.0,5,5
7,ETCH-03,195,production,197076.29300386662,197901.29300386662,825.0,5,5
7,ETCH-03,196,production,197901.29300386662,198726.29300386662,825.0,5,5
7,ETCH-03,197,production,198726.29300386662,199551.29300386662,825.0,5,5
7,ETCH-03,198,production,199551.29300386662,200376.29300386662,825.0,5,5
7,ETCH-03,199,production,200376.29300386662,201201.29300386662,825.0,5,5
7,ETCH-03,200,production,201201.29300386662,202026.29300386662,825.0,5,5
7,ETCH-03,201,production,202026.29300386662,202851.29300386662,825.0,5,5
7,ETCH-03,202,production,202851.29300386662,203676.29300386662,825.0,5,5
7,ETCH-03,203,production,203676.29300386662,204501.29300386662,825.0,5,5
7,ETCH-03,204,production,204501.29300386662,205326.29300386662,825.0,5,5
7,ETCH-03,205,production,205326.29300386662,206151.29300386662,825.0,5,5
7,ETCH-03,206,production,206151.29300386662,206976.29300386662,825.0,5,5
7,ETCH-03,207,production,206976.29300386662,207801.29300386662,825.0,5,5
7,ETCH-03,208,production,207801.29300386662,208626.29300386662,825.0,5,5
7,ETCH-03,209,production,208626.29300386662,209451.29300386662,825.0,5,4
7,ETCH-03,210,production,209451.29300386662,210276.29300386662,825.0,5,5
7,ETCH-03,211,production,210276.29300386662,211101.29300386662,825.0,5,5
7,ETCH-03,212,production,211101.29300386662,211926.29300386662,825.0,5,5
7,ETCH-03,212,repair,211926.29300386662,225305.31842068792,13379.025416821303,0,0
7,ETCH-03,213,production,225305.31842068792,226130.31842068792,825.0,5,5
7,ETCH-03,214,production,226130.31842068792,226955.31842068792,825.0,5,4
7,ETCH-03,215,production,226955.31842068792,227780.31842068792,825.0,5,3
7,ETCH-03,216,production,227780.31842068792,228605.31842068792,825.0,5,5
7,ETCH-03,217,production,228605.31842068792,229430.31842068792,825.0,5,5
7,ETCH-03,218,production,229430.31842068792,230255.31842068792,825.0,5,5
7,ETCH-03,219,production,230255.31842068792,231080.31842068792,825.0,5,5
7,ETCH-03,220,production,231080.31842068792,231905.31842068792,825.0,5,5
7,ETCH-03,221,production,231905.31842068792,232730.31842068792,825.0,5,5
7,ETCH-03,222,production,232730.31842068792,233555.31842068792,825.0,5,5
7,ETCH-03,223,production,233555.31842068792,234380.31842068792,825.0,5,5
7,ETCH-03,224,production,234380.31842068792,235205.31842068792,825.0,5,5
7,ETCH-03,225,production,235205.31842068792,236030.31842068792,825.0,5,5
7,ETCH-03,226,production,236030.31842068792,236855.31842068792,825.0,5,5
7,ETCH-03,227,production,236855.31842068792,237680.31842068792,825.0,5,5
7,ETCH-03,228,production,237680.31842068792,238505.31842068792,825.0,5,5
7,ETCH-03,229,production,238505.31842068792,239330.31842068792,825.0,5,5
7,ETCH-03,230,production,239330.31842068792,240155.31842068792,825.0,5,5
7,ETCH-03,231,production,240155.31842068792,240980.31842068792,825.0,5,5
7,ETCH-03,232,production,240980.31842068792,241805.31842068792,825.0,5,5
7,ETCH-03,233,production,241805.31842068792,242630.31842068792,825.0,5,5
7,ETCH-03,234,production,242630.31842068792,243455.31842068792,825.0,5,5
7,ETCH-03,235,production,243455.31842068792,244280.31842068792,825.0,5,5
7,ETCH-03,236,production,244280.31842068792,245105.31842068792,825.0,5,5
7,ETCH-03,237,production,245105.31842068792,245930.31842068792,825.0,5,5
7,ETCH-03,238,production,245930.31842068792,246755.31842068792,825.0,5,5
7,ETCH-03,239,production,246755.31842068792,247580.31842068792,825.0,5,5
7,ETCH-04,0,production,0.0,825.0,825.0,5,5
7,ETCH-04,1,production,825.0,1650.0,825.0,5,5
7,ETCH-04,2,production,1650.0,2475.0,825.0,5,5
7,ETCH-04,3,production,2475.0,3300.0,825.0,5,5
7,ETCH-04,4,production,3300.0,4125.0,825.0,5,5
7,ETCH-04,5,production,4125.0,4950.0,825.0,5,5
7,ETCH-04,6,production,4950.0,5775.0,825.0,5,5
7,ETCH-04,7,production,5775.0,6600.0,825.0,5,5
7,ETCH-04,8,production,6600.0,7425.0,825.0,5,5
7,ETCH-04,9,production,7425.0,8250.0,825.0,5,5
7,ETCH-04,10,production,8250.0,9075.0,825.0,5,5
7,ETCH-04,11,production,9075.0,9900.0,825.0,5,4
7,ETCH-04,12,production,9900.0,10725.0,825.0,5,5
7,ETCH-04,13,production,10725.0,11550.0,825.0,5,5
7,ETCH-04,14,production,11550.0,12375.0,825.0,5,4
7,ETCH-04,15,production,12375.0,13200.0,825.0,5,5
7,ETCH-04,16,production,13200.0,14025.0,825.0,5,5
7,ETCH-04,17,production,14025.0,14850.0,825.0,5,5
7,ETCH-04,18,production,14850.0,15675.0,825.0,5,5
7,ETCH-04,19,production,15675.0,16500.0,825.0,5,5
7,ETCH-04,20,production,16500.0,17325.0,825.0,5,5
7,ETCH-04,21,production,17325.0,18150.0,825.0,5,5
7,ETCH-04,22,production,18150.0,18975.0,825.0,5,4
7,ETCH-04,23,production,18975.0,19800.0,825.0,5,5
7,ETCH-04,24,production,19800.0,20625.0,825.0,5,4
7,ETCH-04,25,production,20625.0,21450.0,825.0,5,2
7,ETCH-04,26,production,21450.0,22275.0,825.0,5,5
7,ETCH-04,27,production,22275.0,23100.0,825.0,5,2
7,ETCH-04,28,production,23100.0,23925.0,825.0,5,4
7,ETCH-04,29,production,23925.0,24750.0,825.0,5,5
7,ETCH-04,30,production,24750.0,25575.0,825.0,5,5
7,ETCH-04,31,production,25575.0,26400.0,825.0,5,3
7,ETCH-04,32,production,26400.0,27225.0,825.0,5,3
7,ETCH-04,33,production,27225.0,28050.0,825.0,5,1
7,ETCH-04,34,production,28050.0,28875.0,825.0,5,3
7,ETCH-04,35,production,28875.0,29700.0,825.0,5,4
7,ETCH-04,36,production,29700.0,30525.0,825.0,5,4
7,ETCH-04,37,production,30525.0,31350.0,825.0,5,2
7,ETCH-04,38,production,31350.0,32175.0,825.0,5,1
7,ETCH-04,39,production,32175.0,33000.0,825.0,5,2
7,ETCH-04,40,production,33000.0,33825.0,825.0,5,1
